run_id,git_commit,machine,gpu,seed,grid_offset,case_name,router_recipe,balance_recipe,balance_coeff,route_row_role,route_rows,route_result_rows,route_rows_output_count,route_rows_output_fraction,route_rows_contribute,depth,leaf_rows,shared_unrouted_frac,eligible_index,layer,sample_split,sample_batches,test_accessed,scheduler_status,trial_status,captured_tokens,observed_tokens,fit_tokens,metric_tokens,metric_split,metric_holdout_fraction,initial_normalized_mse,final_normalized_mse,nmse_delta,final_cosine_similarity,tokens_per_second,train_seconds,dead_leaves,route_entropy_mean,leaf_tokens_p10,leaf_tokens_p50,leaf_tokens_p90,route_churn_available,route_churn_fraction,route_churn_changed_tokens,route_churn_tokens,route_churn_initial_unique_leaves,route_churn_final_unique_leaves,route_churn_reason,active_rows_per_token,stored_rows,effective_stored_rows,route_output_rows_per_token,route_output_rows_per_node,locoprop_status,locoprop_mse_before,locoprop_mse_after,locoprop_nonincreasing
l7k_router_equal_budget_20260704_a1e311f_wave3,fbe1b3dd28945ade456d36e865d0f80e0998ea22,foureyes,1,26018,18,hard_em_utility_ste_seed21001,hard_em_utility_ste,split_minleaf,0.001,split_routing_output,1,2,all,0.5,true,5,4,0.2,43,blocks.10.reverse_block.mixer.mixer.out_proj,train_eval,1,false,succeeded,succeeded,32768,131072,29491,3277,holdout,0.1,1.0077369213104248,0.6891577243804932,0.31857919692993164,0.5299996137619019,23768.543895369334,0.5385268889986037,3,0.0,1.0,6.5,16.799999237060547,true,0.7976808056148916,2614,3277,32,32,,47.0,259,228,5,1,succeeded,0.05949053168296814,0.04800223931670189,true
l7k_router_equal_budget_20260704_a1e311f_wave3,fbe1b3dd28945ade456d36e865d0f80e0998ea22,foureyes,1,26018,18,hard_em_utility_ste_seed21001,hard_em_utility_ste,split_minleaf,0.001,split_routing_output,1,2,all,0.5,true,5,4,0.2,45,blocks.11.forward_block.mixer.mixer.out_proj,train_eval,1,false,succeeded,succeeded,32768,131072,29491,3277,holdout,0.1,1.0090082883834839,0.7080876231193542,0.30092066526412964,0.49143320322036743,26331.057805996606,0.4861179560011806,2,0.0,2.1000001430511475,5.0,20.199993133544922,true,0.7415318889227952,2430,3277,32,32,,47.0,259,228,5,1,succeeded,0.08872530609369278,0.07205411791801453,true
l7k_router_equal_budget_20260704_a1e311f_wave3,fbe1b3dd28945ade456d36e865d0f80e0998ea22,foureyes,1,26018,18,hard_em_utility_ste_seed21001,hard_em_utility_ste,split_minleaf,0.001,split_routing_output,1,2,all,0.5,true,5,4,0.2,47,blocks.11.reverse_block.mixer.mixer.out_proj,train_eval,1,false,succeeded,succeeded,32768,131072,29491,3277,holdout,0.1,1.0058659315109253,0.6938850283622742,0.3119809031486511,0.5026008486747742,25635.469286594194,0.4993081989996426,1,0.0,2.0,5.5,14.79999828338623,true,0.7610619469026548,2494,3277,32,32,,47.0,259,228,5,1,succeeded,0.08070481568574905,0.0651954635977745,true
l7k_router_equal_budget_20260704_a1e311f_wave3,fbe1b3dd28945ade456d36e865d0f80e0998ea22,foureyes,2,26019,19,hard_em_utility_ste_seed21002,hard_em_utility_ste,split_minleaf,0.001,split_routing_output,1,2,all,0.5,true,5,4,0.2,35,blocks.8.reverse_block.mixer.mixer.out_proj,train_eval,1,false,succeeded,succeeded,32768,131072,29491,3277,holdout,0.1,1.0062365531921387,0.6512259840965271,0.3550105690956116,0.5637975931167603,20956.76355425618,0.6107813340004213,1,0.0,2.0,5.0,14.899999618530273,true,0.8495575221238938,2784,3277,32,32,,47.0,259,228,5,1,succeeded,0.0415680892765522,0.033173128962516785,true
l7k_router_equal_budget_20260704_a1e311f_wave3,fbe1b3dd28945ade456d36e865d0f80e0998ea22,foureyes,2,26019,19,hard_em_utility_ste_seed21002,hard_em_utility_ste,split_minleaf,0.001,split_routing_output,1,2,all,0.5,true,5,4,0.2,39,blocks.9.reverse_block.mixer.mixer.out_proj,train_eval,1,false,succeeded,succeeded,32768,131072,29491,3277,holdout,0.1,1.0070706605911255,0.6897342205047607,0.31733644008636475,0.5341801047325134,24612.773578720968,0.5200551640009508,2,0.0,1.0,7.0,18.799999237060547,true,0.7329874885566067,2402,3277,32,32,,47.0,259,228,5,1,succeeded,0.0455930158495903,0.036356814205646515,true
l7k_router_equal_budget_20260704_a1e311f_wave3,fbe1b3dd28945ade456d36e865d0f80e0998ea22,foureyes,2,26019,19,hard_em_utility_ste_seed21002,hard_em_utility_ste,split_minleaf,0.001,split_routing_output,1,2,all,0.5,true,5,4,0.2,41,blocks.10.forward_block.mixer.mixer.out_proj,train_eval,1,false,succeeded,succeeded,32768,131072,29491,3277,holdout,0.1,1.0062593221664429,0.6932245492935181,0.3130347728729248,0.5338043570518494,25229.463299171828,0.5073433329998807,2,0.0,1.0,4.5,19.799999237060547,true,0.7995117485505036,2620,3277,32,32,,47.0,259,228,5,1,succeeded,0.048214878886938095,0.038784127682447433,true
l7k_router_equal_budget_20260704_a1e311f_wave3,fbe1b3dd28945ade456d36e865d0f80e0998ea22,foureyes,2,26019,19,hard_em_utility_ste_seed21002,hard_em_utility_ste,split_minleaf,0.001,split_routing_output,1,2,all,0.5,true,5,4,0.2,43,blocks.10.reverse_block.mixer.mixer.out_proj,train_eval,1,false,succeeded,succeeded,32768,131072,29491,3277,holdout,0.1,1.008974552154541,0.6899930834770203,0.31898146867752075,0.5351772904396057,24508.033208681092,0.5222777319995657,3,0.0,1.0,6.0,18.0,true,0.8101922490082393,2655,3277,32,31,,47.0,259,228,5,1,succeeded,0.05950890854001045,0.04805515334010124,true
l7k_router_equal_budget_20260704_a1e311f_wave3,fbe1b3dd28945ade456d36e865d0f80e0998ea22,foureyes,2,26019,19,hard_em_utility_ste_seed21002,hard_em_utility_ste,split_minleaf,0.001,split_routing_output,1,2,all,0.5,true,5,4,0.2,45,blocks.11.forward_block.mixer.mixer.out_proj,train_eval,1,false,succeeded,succeeded,32768,131072,29491,3277,holdout,0.1,1.008427381515503,0.6957253813743591,0.3127020001411438,0.500407338142395,25837.858258981836,0.49539709799864795,2,0.0,2.0,6.0,18.59999656677246,true,0.7345132743362832,2407,3277,32,32,,47.0,259,228,5,1,succeeded,0.08825087547302246,0.07098585367202759,true
l7k_router_equal_budget_20260704_a1e311f_wave3,fbe1b3dd28945ade456d36e865d0f80e0998ea22,foureyes,2,26019,19,hard_em_utility_ste_seed21002,hard_em_utility_ste,split_minleaf,0.001,split_routing_output,1,2,all,0.5,true,5,4,0.2,47,blocks.11.reverse_block.mixer.mixer.out_proj,train_eval,1,false,succeeded,succeeded,32768,131072,29491,3277,holdout,0.1,1.0087041854858398,0.6976029276847839,0.3111012578010559,0.49703285098075867,26908.82982160194,0.47568029099966225,1,0.0,2.0,6.0,19.99999237060547,true,0.7516020750686604,2463,3277,32,32,,47.0,259,228,5,1,succeeded,0.08236812800168991,0.0659131333231926,true
l7k_router_equal_budget_20260704_a1e311f_wave3,fbe1b3dd28945ade456d36e865d0f80e0998ea22,foureyes,3,26020,20,hard_em_utility_ste_seed21003,hard_em_utility_ste,split_minleaf,0.001,split_routing_output,1,2,all,0.5,true,5,4,0.2,35,blocks.8.reverse_block.mixer.mixer.out_proj,train_eval,1,false,succeeded,succeeded,32768,131072,29491,3277,holdout,0.1,1.006970763206482,0.6564408540725708,0.35052990913391113,0.5559911131858826,18714.00366878425,0.6839797739994538,1,0.0,2.0,4.0,22.499996185302734,true,0.7812023191943851,2560,3277,32,32,,47.0,259,228,5,1,succeeded,0.04143133759498596,0.03345188498497009,true
l7k_router_equal_budget_20260704_a1e311f_wave3,fbe1b3dd28945ade456d36e865d0f80e0998ea22,foureyes,3,26020,20,hard_em_utility_ste_seed21003,hard_em_utility_ste,split_minleaf,0.001,split_routing_output,1,2,all,0.5,true,5,4,0.2,39,blocks.9.reverse_block.mixer.mixer.out_proj,train_eval,1,false,succeeded,succeeded,32768,131072,29491,3277,holdout,0.1,1.0085484981536865,0.6905580759048462,0.31799042224884033,0.5332171320915222,22803.863787651422,0.5613083869993716,1,0.0,1.0,7.0,17.699996948242188,true,0.7754043332316143,2541,3277,32,32,,47.0,259,228,5,1,succeeded,0.04543512687087059,0.03644171729683876,true
l7k_router_equal_budget_20260704_a1e311f_wave3,fbe1b3dd28945ade456d36e865d0f80e0998ea22,foureyes,3,26020,20,hard_em_utility_ste_seed21003,hard_em_utility_ste,split_minleaf,0.001,split_routing_output,1,2,all,0.5,true,5,4,0.2,41,blocks.10.forward_block.mixer.mixer.out_proj,train_eval,1,false,succeeded,succeeded,32768,131072,29491,3277,holdout,0.1,1.0082095861434937,0.6962358355522156,0.3119737505912781,0.536766767501831,23947.15366076881,0.5345102880000923,1,0.0,1.0,5.0,22.0,true,0.7421422032346658,2432,3277,32,32,,47.0,259,228,5,1,succeeded,0.04849884286522865,0.03885030746459961,true
l7k_router_equal_budget_20260704_a1e311f_wave3,fbe1b3dd28945ade456d36e865d0f80e0998ea22,foureyes,3,26020,20,hard_em_utility_ste_seed21003,hard_em_utility_ste,split_minleaf,0.001,split_routing_output,1,2,all,0.5,true,5,4,0.2,43,blocks.10.reverse_block.mixer.mixer.out_proj,train_eval,1,false,succeeded,succeeded,32768,131072,29491,3277,holdout,0.1,1.007860541343689,0.6920181512832642,0.3158423900604248,0.5310332179069519,25794.706700429982,0.4962258400009887,3,0.0,1.100000023841858,5.5,16.899999618530273,true,0.8263655782728105,2708,3277,32,32,,47.0,259,228,5,1,succeeded,0.05966038256883621,0.048221513628959656,true
l7k_router_equal_budget_20260704_a1e311f_wave3,fbe1b3dd28945ade456d36e865d0f80e0998ea22,foureyes,3,26020,20,hard_em_utility_ste_seed21003,hard_em_utility_ste,split_minleaf,0.001,split_routing_output,1,2,all,0.5,true,5,4,0.2,45,blocks.11.forward_block.mixer.mixer.out_proj,train_eval,1,false,succeeded,succeeded,32768,131072,29491,3277,holdout,0.1,1.0101628303527832,0.708586573600769,0.30157625675201416,0.4918532967567444,26041.54576251715,0.49152228200000536,3,0.0,1.0,5.0,15.0,true,0.7476350320415014,2450,3277,32,32,,47.0,259,228,5,1,succeeded,0.08871100097894669,0.07169026136398315,true
l7k_router_equal_budget_20260704_a1e311f_wave3,fbe1b3dd28945ade456d36e865d0f80e0998ea22,foureyes,3,26020,20,hard_em_utility_ste_seed21003,hard_em_utility_ste,split_minleaf,0.001,split_routing_output,1,2,all,0.5,true,5,4,0.2,47,blocks.11.reverse_block.mixer.mixer.out_proj,train_eval,1,false,succeeded,succeeded,32768,131072,29491,3277,holdout,0.1,1.0070059299468994,0.7023818492889404,0.304624080657959,0.49179667234420776,25078.207958871903,0.5104032960007316,0,0.0,2.0,6.0,16.799999237060547,true,0.759231003967043,2488,3277,32,32,,47.0,259,228,5,1,succeeded,0.08199477940797806,0.06605374068021774,true
